taxonomy_id	name	rank	lineage	SRR13439799_diamond.diamond	SRR13439802_diamond.diamond	SRR13439790_diamond.diamond	SRR13439813_diamond.diamond
80811	Cystobacterineae	suborder	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae	0	1	0	7
31	Myxococcaceae	family	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Myxococcaceae	0	1	0	6
2857077	Anthocerotibacter panamensis	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Gloeobacterales;Anthocerotibacteraceae;Anthocerotibacter;Anthocerotibacter panamensis	0	1	0	5
2938232	Methylorubrum sp. GM97	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum sp. GM97	0	6	0	3
67082	BeAn 58058 virus	species	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;Oryzopoxvirus;BeAn 58058 virus	0	4	9	0
1847	Pseudonocardia	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia	0	2	0	28
622681	Candidatus Planktophila	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Planktophila	0	2	2	0
739141	Methylobacterium sp. XJLW	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. XJLW	0	4	0	11
28132	Prevotella melaninogenica	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella melaninogenica	0	6	20	17
280	Xanthobacter autotrophicus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Xanthobacter;Xanthobacter autotrophicus	0	1	0	9
55518	Magnetospirillum gryphiswaldense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospirillum;Magnetospirillum gryphiswaldense	0	5	0	0
477976	Calditerrivibrio nitroreducens	species	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Calditerrivibrionaceae;Calditerrivibrio;Calditerrivibrio nitroreducens	0	4	0	0
29466	Veillonella parvula	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula	0	5	52	2
470	Acinetobacter baumannii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter baumannii	0	2	2	11
68287	Mesorhizobium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium	0	8	0	132
330879	Aspergillus fumigatus Af293	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Fumigati;Aspergillus fumigatus;Aspergillus fumigatus Af293	0	1	0	0
670	Vibrio parahaemolyticus	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio harveyi group;Vibrio parahaemolyticus	0	6	15	107
1910993	Cornellvirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Guernseyvirinae;Cornellvirus	0	3	2	670
2603206	Ruania zhangjianzhongii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Ruaniaceae;Ruania;Ruania zhangjianzhongii	0	4	0	0
576610	Polynucleobacter necessarius	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;Polynucleobacter necessarius	0	2	0	2
173366	Methylocystis rosea	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;Methylocystis rosea	0	8	0	4
80867	Paracidovorax avenae	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Paracidovorax;Paracidovorax avenae	0	6	1	9
5204	Basidiomycota	phylum	Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota	0	3	0	0
41275	Brevundimonas	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas	0	3	1	934
2836	Bacillariophyta	phylum	Eukaryota;Sar;Bacillariophyta	0	2	0	2
2731643	Autographiviridae	family	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae	0	2	5	927
204455	Rhodobacterales	order	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales	0	4	0	50
2886042	Shigella virus Moo19	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Moovirus;Moovirus moo	0	3	31	4683
4893	Saccharomycetaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Opisthokonta;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0	2	1	4
1884907	Candidatus Planktophila vernalis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Planktophila;Candidatus Planktophila vernalis	0	8	0	0
394239	Koala retrovirus	species	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Koala retrovirus	0	1	2	0
1851148	Limihaloglobus sulfuriphilus	species	Bacteria;PVC group;Planctomycetota;Phycisphaerae;Sedimentisphaerales;Sedimentisphaeraceae;Limihaloglobus;Limihaloglobus sulfuriphilus	0	3	0	0
31998	Methylobacterium radiotolerans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium radiotolerans	0	3	0	9
135622	Alteromonadales	order	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales	0	3	0	11
559292	Saccharomyces cerevisiae S288C	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Opisthokonta;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;Saccharomyces cerevisiae;Saccharomyces cerevisiae S288C	0	5	0	1
5052	Aspergillus	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus	0	10	0	54
1762	Mycobacteriaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae	0	1	2	775
687358	Torque teno virus 19	no rank	Viruses;Anelloviridae;Alphatorquevirus;Alphatorquevirus homin19	0	1	0	0
222543	Hypocreomycetidae	subclass	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae	0	1	0	60
2697032	Xylophilus rhododendri	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Xylophilus;Xylophilus rhododendri	0	2	0	8
39720	Walleye dermal sarcoma virus	species	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Epsilonretrovirus;Walleye dermal sarcoma virus	0	1	0	0
423349	Mucilaginibacter	genus	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	0	1	0	191
84566	Sphingobacteriaceae	family	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae	0	1	0	3746
135614	Lysobacterales	order	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales	0	1	0	109
32033	Lysobacteraceae	family	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae	0	2	1	1151
2493633	Pseudomonas hydrolytica	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas hydrolytica	0	2	0	0
69781	Penicillium oxalicum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Penicillium;Penicillium oxalicum	0	3	0	47
201174	Actinomycetota	phylum	Bacteria;Terrabacteria group;Actinomycetota	0	4	2	53
1385	Bacillales	order	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales	0	2	52	69
1923889	Ralstonia phage RP12	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ripduovirus;Ripduovirus RP12	0	2	8	945
85006	Micrococcales	order	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales	0	2	1	113
1783270	FCB group	clade	Bacteria;FCB group	0	2	0	69
1648404	Aurantiacibacter atlanticus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Aurantiacibacter;Aurantiacibacter atlanticus	0	2	0	1
93133	Mycosphaerellaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae	0	1	0	49
4890	Ascomycota	phylum	Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota	0	1	1	5
1234841	Mucilaginibacter xinganensis	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter xinganensis	0	2	0	4
11764	Baboon endogenous virus strain M7	no rank	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Baboon endogenous virus	0	1	0	0
1822464	Paraburkholderia	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia	0	6	0	18
166122	Human endogenous retrovirus K113	no rank	Viruses;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Riboviria;Human endogenous retrovirus K	0	1	0	0
119060	Burkholderiaceae	family	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae	0	3	0	1387
2842727	Henunavirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vequintavirinae;Henunavirus	0	1	0	132
1912216	Cutibacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium	0	3	2	574
196816	unclassified Acinetobacter	no rank	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter	0	2	0	0
2970906	Azospirillum argentinense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;Azospirillum argentinense	0	4	0	1
400634	Lysinibacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Lysinibacillus	0	2	2	1
95818	Candidatus Saccharibacteria	phylum	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria	0	2	4	16
2950074	Acinetobacter sp. C32I	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter sp. C32I	0	2	0	0
222	Achromobacter	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter	0	2	0	325
11786	Murine leukemia virus	species	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Murine leukemia virus	0	1	1	0
2060	Tsukamurella	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Tsukamurellaceae;Tsukamurella	0	1	0	8
202956	Acinetobacter towneri	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter towneri	0	4	0	0
76885	Pseudomonas sp. K-62	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. K-62	0	4	0	0
1069201	Aspergillus luchuensis	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus luchuensis	0	2	1	9
3031712	Polyangiales	order	Bacteria;Myxococcota;Polyangia;Polyangiales	0	4	0	21
1537102	Theileria equi strain WA	strain	Eukaryota;Sar;Apicomplexa;Aconoidasida;Piroplasmida;Theileriidae;Theileria;Theileria equi;Theileria equi strain WA	0	8	0	0
2040	Aeromicrobium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium	0	1	0	0
2202825	Methylobacterium durans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium durans	0	2	0	15
1080349	Saccharomyces eubayanus	species	Eukaryota;Fungi;Dikarya;Ascomycota;Opisthokonta;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;Saccharomyces eubayanus	0	1	0	0
1312364	Brevundimonas albigilva	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas albigilva	0	6	0	2
68	Lysobacter	genus	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Lysobacter	0	1	0	20
31899	Caldicellulosiruptor bescii	species	Bacteria;Terrabacteria group;Bacillota;Caldicellulosiruptorales;Caldicellulosiruptoraceae;Caldicellulosiruptor;Caldicellulosiruptor bescii	0	1	0	0
1884916	Candidatus Nanopelagicus abundans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Nanopelagicus;Candidatus Nanopelagicus abundans	0	8	0	0
153265	Aequorivita	genus	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aequorivita	0	1	0	5
1161	Nostocales	order	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales	0	1	0	7
2788787	unclassified Caudoviricetes	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	0	2	11	880
2093	Mycoplasma	genus	Bacteria;Terrabacteria group;Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma	0	1	4	194
392011	Alicyclobacillus fastidiosus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus fastidiosus	0	1	0	0
1775910	Methylobacterium indicum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium indicum	0	3	0	177
39956	Methylobacterium mesophilicum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium mesophilicum	0	2	0	78
1646498	Acinetobacter sp. TTH0-4	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter sp. TTH0-4	0	1	0	0
11768	Feline leukemia virus	species	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Feline leukemia virus	0	4	10	0
353769	unclassified Gammaretrovirus	no rank	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus	0	2	0	0
186826	Lactobacillales	order	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales	0	2	8	7
1760	Actinomycetes	class	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes	0	3	29	494
2736	Verrucomicrobium spinosum	species	Bacteria;PVC group;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium;Verrucomicrobium spinosum	0	1	0	11
2775420	Skermanella sp. TT6	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella;Skermanella sp. TT6	0	1	0	2
1984776	Agricanvirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Agricanvirus	0	2	2	328
2296	Desulforapulum autotrophicum	species	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;Desulforapulum;Desulforapulum autotrophicum	0	1	0	0
114616	Methylobacterium nodulans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium nodulans	0	2	0	31
2268026	Runella sp. SP2	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Runella;Runella sp. SP2	0	3	0	13
410	Methylobacterium organophilum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium organophilum	0	2	0	8
1884904	Candidatus Planktophila sulfonica	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Planktophila;Candidatus Planktophila sulfonica	0	2	0	0
1303	Streptococcus oralis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus oralis	0	1	0	0
5125	Hypocreales	order	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales	0	3	0	33
1437360	Bradyrhizobium erythrophlei	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium erythrophlei	0	2	0	51
768507	Cytophagales	order	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales	0	1	0	214
2676247	Aquirufa	genus	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flectobacillaceae;Aquirufa	0	1	0	15
314722	Pseudoxanthomonas suwonensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Pseudoxanthomonas;Pseudoxanthomonas suwonensis	0	1	0	3
1390395	Sphingomonas sp. LK11	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. LK11	0	1	0	9
359408	Methylotenera mobilis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylotenera;Methylotenera mobilis	0	2	0	2
1914850	Certrevirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vequintavirinae;Certrevirus	0	2	7	1585
1871086	Brevundimonas sp.	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp.	0	3	0	6
2530023	Pseudomonas phage Psa21	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Tepukevirus;Tepukevirus Psa21	0	1	1	186
374	Bradyrhizobium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium	0	2	0	12042
332999	Pedobacter suwonensis	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter suwonensis	0	1	0	69
147802	Lactobacillus iners	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus iners	0	2	0	0
2767886	Levilactobacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus	0	1	0	0
204457	Sphingomonadales	order	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales	0	1	2	7350
165695	Sphingobium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium	0	3	8	868
935222	Flavobacterium sp. Sr18	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium sp. Sr18	0	2	0	3
2896860	Spirosomataceae	family	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae	0	2	0	13
446	Legionella pneumophila	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella pneumophila	0	1	0	1
1296669	Aquabacterium olei	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Aquabacterium;Aquabacterium olei	0	2	0	885
332952	Aspergillus flavus NRRL3357	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus flavus;Aspergillus flavus NRRL3357	0	2	0	0
153137	Epsilonretrovirus	genus	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Epsilonretrovirus	0	2	2	0
1716	Corynebacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium	0	2	2	86
412030	Paramecium tetraurelia strain d4-2	strain	Eukaryota;Sar;Ciliophora;Intramacronucleata;Oligohymenophorea;Peniculida;Parameciidae;Paramecium;Paramecium tetraurelia;Paramecium tetraurelia strain d4-2	0	2	0	0
418699	Azoarcus olearius	species	Bacteria;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Azoarcus;Azoarcus olearius	0	2	0	2
1484109	Lichenicola cladoniae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Lichenicola;Lichenicola cladoniae	0	1	0	2
198110	Pseudomonas phage 201phi2-1	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Serwervirus;Serwervirus 201phi21	0	1	2	102
1884915	Candidatus Nanopelagicus hibericus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Nanopelagicus;Candidatus Nanopelagicus hibericus	0	1	0	0
374432	Methylobacterium tardum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium tardum	0	2	0	17
199	Campylobacter concisus	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter concisus	0	1	7	0
134537	Paraburkholderia fungorum	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia fungorum	0	1	3	0
39777	Veillonella atypica	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella atypica	0	0	44	0
2842412	Enquatrovirinae	subfamily	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae	0	0	5	836
838	Prevotella	genus	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0	0	251	72
29465	Veillonella	genus	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	0	0	241	38
